STATE,STATE NAME,DATE,RHAV,RHMN,RHMX,RHRR,TAVG,TMIN,TMAX,TRR,STPOP,STLA,POPPCT,POPDEN,CRD,,
IN,Indiana,2018-03,67.50,47.50,87.50,0.59,38.35,29.58,47.15,0.46,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-04,63.75,44.50,87.50,0.67,45.43,34.88,55.95,0.46,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-05,68.25,47.25,90.75,0.64,70.10,59.23,81.00,0.31,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-06,74.75,55.50,94.25,0.52,74.18,65.00,83.38,0.25,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-07,72.25,51.25,92.75,0.57,75.50,65.75,85.28,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-08,78.25,57.25,96.25,0.50,75.08,65.80,84.35,0.25,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-09,77.75,57.00,95.75,0.50,70.35,60.83,79.85,0.27,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-10,76.50,54.25,94.75,0.53,54.88,45.10,64.65,0.36,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-11,79.75,65.75,93.00,0.34,37.30,31.00,43.60,0.34,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2018-12,80.50,64.50,93.50,0.36,36.43,29.25,43.60,0.39,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-01,78.00,64.50,90.25,0.33,26.75,19.63,33.88,0.53,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-02,79.25,65.25,91.25,0.33,32.95,25.10,40.78,0.48,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-03,69.75,50.75,88.75,0.54,37.33,28.13,46.50,0.49,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-04,69.25,48.75,91.00,0.61,52.70,42.50,62.98,0.39,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-05,75.50,57.00,93.75,0.49,62.75,53.18,72.38,0.31,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-06,72.00,51.50,91.75,0.56,70.65,61.08,80.20,0.27,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-07,71.00,51.00,91.50,0.57,77.20,67.50,86.90,0.25,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-08,73.00,52.00,93.00,0.56,73.08,63.10,83.05,0.27,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-09,72.00,49.75,91.75,0.58,71.80,60.88,82.73,0.30,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-10,71.50,49.50,90.25,0.57,55.38,44.95,65.80,0.38,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-11,74.00,58.00,89.00,0.42,37.45,29.08,45.83,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2019-12,76.75,61.25,90.00,0.37,36.95,28.50,45.40,0.46,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-01,77.50,64.50,90.25,0.33,34.50,28.15,40.88,0.37,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-02,73.75,58.00,88.25,0.41,32.60,24.68,40.48,0.48,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-03,72.75,56.00,89.50,0.46,44.73,35.48,53.93,0.41,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-04,65.25,44.00,87.25,0.66,49.23,38.58,59.88,0.43,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-05,68.00,48.00,89.00,0.60,60.45,50.65,70.20,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-06,62.50,42.00,85.75,0.70,73.35,61.98,84.70,0.31,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-07,71.25,50.25,91.75,0.58,78.00,68.03,87.95,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-08,71.50,49.25,91.25,0.59,73.60,62.98,84.23,0.29,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-09,70.50,48.25,90.50,0.60,66.18,55.25,77.13,0.33,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-10,70.75,49.50,90.00,0.57,53.70,43.18,64.25,0.39,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-11,66.50,48.50,84.00,0.53,47.53,37.30,57.73,0.43,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2020-12,71.75,57.00,85.25,0.39,34.83,27.18,42.45,0.44,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-01,75.00,62.25,86.50,0.32,31.50,25.95,37.00,0.35,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-02,71.00,58.00,84.50,0.37,24.95,17.13,32.78,0.63,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-03,59.25,39.00,81.25,0.71,46.38,34.68,58.13,0.51,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-04,61.75,40.75,84.00,0.70,52.53,41.23,63.90,0.43,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-05,63.50,43.75,86.00,0.67,60.58,49.70,71.45,0.36,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-06,68.75,50.00,88.50,0.56,74.03,64.33,83.70,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-07,74.75,55.50,93.00,0.50,74.83,65.90,83.73,0.24,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-08,73.25,53.00,92.75,0.54,76.48,66.68,86.33,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-09,68.75,45.00,91.00,0.67,69.55,58.45,80.60,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-10,79.25,59.00,94.25,0.44,60.68,52.05,69.33,0.28,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-11,69.25,49.50,86.75,0.54,40.70,31.33,50.10,0.46,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2021-12,75.50,58.50,91.25,0.43,40.93,31.65,50.23,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-01,70.25,55.75,84.75,0.41,24.40,15.65,33.18,0.72,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-02,71.00,56.50,84.50,0.39,30.30,21.15,39.43,0.60,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-03,65.00,47.00,84.00,0.57,43.98,33.55,54.38,0.47,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-04,65.50,45.00,87.25,0.65,50.18,40.15,60.20,0.40,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-05,66.75,48.25,87.25,0.58,65.83,55.55,76.08,0.31,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-06,58.50,37.00,82.75,0.78,73.48,61.80,85.18,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-07,70.00,49.50,90.50,0.59,76.48,67.03,86.00,0.25,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-08,73.25,51.25,92.50,0.56,74.33,64.18,84.45,0.27,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-09,72.50,49.25,93.00,0.60,67.20,56.58,77.80,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-10,62.50,39.25,86.25,0.75,54.23,41.98,66.50,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-11,66.75,47.00,86.00,0.58,44.08,34.25,53.90,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2022-12,75.50,62.50,87.25,0.33,32.75,26.00,39.53,0.41,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-01,79.50,67.00,91.50,0.31,36.60,30.40,42.75,0.34,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-02,66.75,48.00,84.75,0.55,38.80,28.75,48.88,0.52,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-03,67.75,48.50,88.50,0.59,41.43,32.15,50.75,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-04,60.25,39.25,83.25,0.73,53.30,41.23,65.33,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-05,57.75,38.50,81.75,0.75,63.40,51.68,75.13,0.37,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-06,60.00,39.00,84.00,0.75,70.85,59.00,82.63,0.33,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-07,71.50,49.75,92.50,0.60,75.50,65.45,85.55,0.27,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-08,75.00,54.50,93.25,0.52,73.23,63.65,82.83,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-09,71.75,48.00,92.00,0.61,68.60,57.53,79.65,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-10,71.25,50.00,91.50,0.58,56.75,46.98,66.55,0.34,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-11,65.50,46.00,85.00,0.60,44.23,33.68,54.78,0.48,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2023-12,75.75,60.75,89.25,0.38,40.70,33.85,47.58,0.34,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-01,79.75,69.25,89.75,0.26,28.95,23.58,34.35,0.37,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-02,67.00,47.50,86.25,0.58,40.60,29.38,51.85,0.55,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-03,64.25,46.00,84.50,0.60,47.35,37.10,57.65,0.43,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-04,65.75,46.50,87.25,0.62,55.70,45.80,65.60,0.36,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-05,68.50,47.75,90.25,0.62,67.35,56.80,77.83,0.31,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-06,64.25,44.75,88.25,0.68,74.28,63.75,84.75,0.28,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-07,72.00,52.25,91.50,0.55,74.75,64.85,84.65,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-08,69.75,48.00,91.00,0.62,74.75,64.08,85.43,0.29,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-09,66.25,43.00,89.25,0.70,70.28,58.65,81.88,0.33,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-10,61.50,36.00,86.50,0.82,58.93,45.60,72.30,0.45,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-11,74.25,57.00,90.25,0.45,47.68,40.05,55.33,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2024-12,74.50,60.00,87.50,0.37,35.95,29.33,42.63,0.37,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-01,,,,,24.45,16.55,32.38,0.65,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-02,,,,,31.00,23.03,38.98,0.51,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-03,,,,,47.00,35.28,58.75,0.50,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-04,,,,,53.90,42.68,65.13,0.42,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-05,,,,,61.45,51.65,71.23,0.32,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-06,,,,,74.80,65.20,84.35,0.26,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-07,,,,,78.53,69.13,87.95,0.24,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-08,,,,,72.75,62.10,83.40,0.29,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-09,,,,,68.95,56.30,81.60,0.37,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-10,,,,,58.08,46.90,69.23,0.38,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-11,,,,,42.93,33.93,51.90,0.42,6483802,35826,72.44,1860.00,11.81,,
IN,Indiana,2025-12,,,,,30.98,22.80,39.20,0.53,6483802,35826,72.44,1860.00,11.81,,
IA,Iowa,2010-01,80.78,72.22,89.22,0.21,14.80,8.53,21.05,0.85,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-02,77.56,66.00,89.00,0.30,18.23,9.48,26.97,0.96,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-03,73.22,55.22,90.33,0.48,40.04,30.59,49.51,0.47,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-04,61.11,39.78,85.89,0.75,55.90,43.88,67.91,0.43,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-05,64.56,42.89,89.56,0.72,61.12,50.35,71.87,0.35,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-06,74.89,55.78,94.44,0.52,71.94,62.02,81.91,0.28,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-07,76.56,58.11,94.22,0.47,75.68,66.56,84.79,0.24,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-08,76.44,56.00,94.67,0.51,75.45,65.40,85.50,0.27,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-09,73.33,50.67,94.44,0.60,64.10,53.02,75.16,0.35,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-10,61.22,35.89,87.56,0.84,54.48,40.64,68.30,0.51,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-11,70.78,52.00,88.67,0.52,38.80,28.68,48.93,0.52,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2010-12,80.56,68.67,90.89,0.28,20.41,12.32,28.49,0.79,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-01,79.00,68.44,89.11,0.26,16.03,8.04,24.03,1.00,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-02,77.11,64.56,90.00,0.33,23.93,15.33,32.53,0.72,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-03,72.89,55.22,90.56,0.48,36.55,27.12,45.97,0.52,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-04,69.11,48.33,91.33,0.62,48.86,38.46,59.25,0.43,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-05,66.11,45.44,89.78,0.67,60.45,49.62,71.30,0.36,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-06,73.22,54.44,92.78,0.52,70.65,61.25,80.03,0.27,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-07,75.11,56.22,93.67,0.50,79.07,69.71,88.44,0.24,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-08,72.89,50.33,94.56,0.61,72.99,62.17,83.83,0.30,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-09,69.67,44.00,93.33,0.71,60.80,49.37,72.22,0.38,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-10,60.67,36.33,85.33,0.81,54.20,41.10,67.28,0.48,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-11,68.56,48.33,87.44,0.57,40.32,29.83,50.82,0.52,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2011-12,77.89,61.00,92.33,0.40,30.53,21.76,39.28,0.57,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-01,70.89,53.78,87.11,0.47,27.41,17.23,37.58,0.74,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-02,76.11,58.56,91.33,0.43,30.44,21.88,38.99,0.56,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-03,69.25,47.33,91.08,0.63,52.81,41.32,64.31,0.44,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-04,63.42,40.83,87.25,0.73,53.03,41.58,64.50,0.43,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-05,60.00,40.50,84.00,0.73,65.92,53.77,78.05,0.37,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-06,61.83,41.83,87.67,0.74,72.75,60.98,84.53,0.32,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-07,62.58,39.50,88.08,0.78,80.56,68.16,92.98,0.31,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-08,63.92,38.75,90.92,0.82,72.01,58.70,85.33,0.37,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-09,60.58,35.00,88.75,0.89,62.65,47.90,77.37,0.47,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-10,66.50,44.42,87.75,0.65,49.46,38.14,60.76,0.46,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-11,69.50,49.83,88.17,0.55,40.03,28.89,51.18,0.56,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2012-12,77.58,63.58,90.92,0.35,28.76,19.92,37.58,0.61,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-01,73.17,57.33,87.17,0.41,23.39,13.41,33.38,0.85,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-02,76.33,62.75,88.50,0.34,25.68,17.47,33.88,0.64,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-03,74.25,58.67,90.25,0.43,30.20,22.02,38.38,0.54,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-04,68.42,48.58,90.00,0.61,46.03,35.43,56.63,0.46,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-05,71.92,52.25,92.25,0.56,60.18,50.22,70.13,0.33,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-06,71.92,53.25,91.75,0.54,69.99,60.62,79.33,0.27,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-07,67.58,46.42,90.92,0.66,73.18,62.10,84.22,0.30,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-08,71.17,48.67,92.83,0.62,73.28,62.07,84.49,0.31,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-09,69.17,44.50,92.92,0.70,67.83,55.51,80.18,0.36,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-10,,,,,51.45,40.38,62.48,0.43,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-11,70.67,50.08,89.00,0.55,34.92,24.73,45.09,0.58,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2013-12,76.42,62.08,90.25,0.37,18.63,9.34,27.92,1.00,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-01,68.50,55.00,82.83,0.41,14.94,3.69,26.20,1.51,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-02,72.00,57.92,86.50,0.40,14.68,4.98,24.36,1.32,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-03,67.25,49.50,86.08,0.54,31.61,21.23,41.98,0.66,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-04,63.83,41.25,88.25,0.74,48.70,37.14,60.27,0.47,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-05,63.83,43.75,87.08,0.68,61.87,50.42,73.31,0.37,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-06,73.42,53.00,93.33,0.55,71.12,61.32,80.90,0.28,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-07,72.42,52.25,93.50,0.57,69.87,59.61,80.13,0.29,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-08,79.50,60.17,95.75,0.45,72.73,63.78,81.68,0.25,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-09,76.42,54.17,95.25,0.54,62.90,51.98,73.83,0.35,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-10,70.25,48.00,92.83,0.64,51.68,40.76,62.64,0.42,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-11,71.42,54.92,87.92,0.46,30.88,21.33,40.43,0.62,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2014-12,81.17,68.08,92.33,0.30,29.58,23.42,35.78,0.42,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-01,75.83,61.33,89.67,0.37,23.51,13.98,33.07,0.81,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-02,,,,,15.04,5.16,24.94,1.32,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-03,61.83,39.75,86.00,0.75,39.13,26.55,51.77,0.64,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-04,58.17,35.67,85.50,0.86,52.23,39.93,64.52,0.47,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-05,71.75,52.00,91.92,0.56,61.64,52.10,71.18,0.31,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-06,74.83,54.92,94.17,0.52,70.85,61.18,80.53,0.27,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-07,76.50,57.25,94.50,0.49,73.38,63.77,82.96,0.26,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-08,77.08,57.00,94.67,0.49,70.21,60.24,80.19,0.28,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-09,73.17,50.42,93.58,0.59,69.22,58.41,80.03,0.31,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-10,67.17,45.33,89.17,0.65,53.92,42.90,64.94,0.41,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-11,74.42,54.33,91.50,0.50,43.07,33.63,52.50,0.44,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2015-12,83.00,69.83,94.08,0.29,34.76,28.18,41.38,0.38,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-01,79.58,68.50,90.25,0.27,21.81,14.26,29.21,0.69,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-02,75.75,60.67,90.58,0.39,29.96,22.12,37.82,0.52,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-03,71.92,51.67,91.83,0.56,43.72,33.42,54.03,0.47,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-04,65.33,46.33,86.25,0.61,51.11,40.45,61.79,0.42,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-05,66.17,44.42,90.42,0.70,60.73,49.46,72.03,0.37,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-06,65.92,45.17,90.92,0.69,74.03,62.49,85.58,0.31,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-07,78.83,60.33,95.50,0.45,74.05,64.80,83.28,0.25,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-08,80.92,60.75,96.50,0.44,73.25,63.73,82.78,0.26,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-09,75.92,53.67,94.92,0.54,68.39,58.02,78.78,0.30,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-10,76.00,54.42,94.42,0.53,56.82,45.99,67.69,0.38,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-11,72.58,49.67,92.00,0.58,45.72,34.84,56.58,0.48,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2016-12,75.17,60.75,88.58,0.37,24.65,17.21,32.09,0.60,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-01,80.25,68.33,91.08,0.28,25.78,19.38,32.23,0.50,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-02,70.42,50.25,89.42,0.56,36.19,25.09,47.29,0.61,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-03,67.42,48.42,87.50,0.58,38.88,29.73,48.05,0.47,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-04,69.17,48.75,90.83,0.61,52.66,42.45,62.83,0.39,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-05,67.25,46.42,91.58,0.67,59.99,48.51,71.49,0.38,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-06,62.17,40.25,88.58,0.78,72.41,60.18,84.63,0.34,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-07,73.42,52.58,94.67,0.57,75.90,64.98,86.78,0.29,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-08,75.67,52.50,95.92,0.57,68.91,57.80,79.99,0.32,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-09,70.25,45.75,94.17,0.69,67.78,55.30,80.28,0.37,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-10,71.67,51.08,91.25,0.56,53.89,44.04,63.76,0.37,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-11,69.83,50.33,89.33,0.56,37.72,27.03,48.41,0.57,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2017-12,68.08,50.17,84.67,0.51,24.65,15.51,33.83,0.74,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-01,74.42,60.92,88.00,0.36,20.68,11.08,30.28,0.93,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-02,74.25,58.50,89.50,0.42,22.81,13.39,32.23,0.83,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-03,70.50,50.67,90.08,0.56,36.16,27.25,45.05,0.49,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-04,61.92,42.50,85.17,0.69,41.52,29.97,53.07,0.56,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-05,69.17,47.17,92.17,0.65,68.51,57.30,79.78,0.33,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-06,74.08,55.67,93.17,0.51,74.23,64.33,84.08,0.27,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-07,74.33,53.25,94.92,0.56,73.88,63.26,84.57,0.29,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-08,78.50,57.50,96.42,0.50,73.15,62.81,83.50,0.28,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-09,78.08,56.83,95.50,0.50,66.24,56.33,76.18,0.30,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-10,74.67,55.50,92.83,0.50,49.45,39.29,59.61,0.41,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-11,77.17,62.08,91.17,0.38,31.16,23.53,38.78,0.49,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2018-12,81.92,67.67,93.33,0.31,29.69,21.90,37.48,0.52,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-01,77.92,66.08,89.83,0.30,19.20,10.58,27.82,0.90,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-02,80.42,68.00,92.75,0.31,17.75,8.82,26.66,1.01,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-03,72.92,55.83,89.67,0.46,32.99,24.23,41.73,0.53,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-04,67.17,46.00,89.17,0.64,50.78,39.36,62.18,0.45,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-05,75.33,55.83,94.50,0.51,58.55,48.64,68.44,0.34,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-06,70.33,49.83,92.58,0.61,70.54,60.42,80.67,0.29,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-07,73.00,53.42,92.50,0.54,76.03,66.17,85.90,0.26,3046355,55857,64.02,2045.80,11.78,,
IA,Iowa,2019-08,75.42,54.58,94.42,0.53,70.94,60.99,80.90,0.28,3046355,55857,64.02,2045.80,11.78,,
